	CustomerID	TProd	DProd	MaxPO	MinPO	MeanProdOrder	TSale	TSaleWRet	MinPSale	MaxPSale	MeanSaleOrder	TRProd	MeanPSale	TOrder	OrderMonth	ProdMonth	SaleMonth	SETSaleQta	SESaleQtaOrder	SEShoppingDays	MonthPresence	MeanTimeGap	MaxOrderMonth	MaxOrderDay
157	15061	28638	70	3176	2	530.333	54250.34	54534.14	0.32	2978.4	1004.636	282	2.574	48	4.0	2386.5	4520.862	6.697	5.718	2.585	1.083	6.962	Dec	Thu
158	16203	261	27	104	16	52.2	589.15	592.9	10.2	25.5	117.83	1	2.876	4	0.333	21.75	49.096	2.222	2.322	2.0	0.417	78.5	Jan	Tue
159	15640	6550	240	843	36	385.294	12394.54	12416.11	0.55	238.8	729.091	22	2.716	15	1.25	545.833	1032.878	6.09	4.087	2.585	0.833	23.0	Dec	Sun
160	15574	332	131	159	1	83.0	675.64	675.64	0.29	38.25	168.91	0	2.634	4	0.333	27.667	56.303	4.857	2.0	1.0	0.167	65.0	Dec	Thu
161	16770	444	116	182	56	74.0	731.9	757.1	0.39	39.95	121.983	12	2.316	5	0.417	37.0	60.992	5.157	2.585	1.0	0.333	63.0	Dec	Thu
162	17838	1397	96	490	78	232.833	2267.4	2720.8	3.3	125.0	377.9	434	3.876	5	0.417	116.417	188.95	5.411	2.585	1.0	0.333	69.2	Nov	Sun
163	17228	1532	140	261	89	191.5	1906.09	1906.09	1.65	49.92	238.261	0	1.727	8	0.667	127.667	158.841	5.705	3.0	2.0	0.5	51.0	Nov	Tue
164	14829	450	39	190	74	90.0	689.65	697.55	5.04	34.8	137.93	2	2.18	4	0.333	37.5	57.471	3.967	2.322	1.585	0.25	85.75	Dec	Wed
165	17412	738	48	178	50	105.429	1258.06	1258.06	6.84	54.0	179.723	0	2.721	7	0.583	61.5	104.838	4.269	2.807	2.0	0.5	61.667	Dec	Wed
166	14031	5372	119	806	16	244.136	14636.59	17222.59	0.83	1416.0	665.3	416	4.566	19	1.583	447.667	1219.716	6.477	4.369	2.0	1.0	17.381	Oct	Fri
167	14775	1174	57	418	372	391.333	1011.9	1011.9	6.84	50.4	337.3	0	1.052	3	0.25	97.833	84.325	3.753	1.585	1.585	0.25	157.0	Jul	Mon
168	12971	9204	94	618	12	104.591	10933.76	11189.91	5.04	220.15	124.247	85	2.31	86	7.167	767.0	911.147	5.578	6.414	2.585	1.083	4.241	Nov	Wed
169	17659	1486	127	451	3	106.143	2954.75	2999.46	4.68	53.1	211.054	39	4.041	12	1.0	123.833	246.229	5.519	3.807	2.322	0.667	28.385	Jun	Tue
170	15299	2943	6	1824	69	367.75	3838.9	3841.1	303.96	1003.2	479.863	4	12.217	6	0.5	245.25	319.908	3.0	3.0	1.585	0.417	43.571	Dec	Thu
171	15646	388	35	230	24	97.0	425.14	447.64	2.88	22.5	106.285	6	2.914	3	0.25	32.333	35.428	3.483	2.0	1.585	0.25	71.667	Apr	Thu
172	14443	934	84	319	163	155.667	1415.2	1420.2	5.04	35.95	235.867	4	2.539	4	0.333	77.833	117.933	4.095	2.585	2.0	0.333	63.8	Feb	Mon
173	13402	479	32	289	190	239.5	621.23	621.23	2.28	53.1	310.615	0	1.98	2	0.167	39.917	51.769	3.576	1.0	0.0	0.167	245.0	Aug	Thu
174	18168	587	97	133	71	65.222	1131.39	1160.04	0.84	39.8	125.71	5	3.227	6	0.5	48.917	94.283	5.698	3.17	1.0	0.417	24.5	Dec	Thu
175	17757	3313	274	378	44	106.871	5569.64	5589.44	0.42	252.0	179.666	4	2.743	30	2.5	276.083	464.137	6.147	4.954	2.585	1.083	12.367	Dec	Wed
176	14625	331	51	255	80	66.2	852.23	899.63	7.8	35.4	170.446	4	4.738	2	0.167	27.583	71.019	4.66	1.922	2.0	0.25	46.75	Jun	Mon
177	13011	13	3	13	13	13.0	50.55	50.55	15.0	17.85	50.55	0	4.217	1	0.083	1.083	4.212	1.585	0.0	0.0	0.083	0.0	Dec	Thu
178	13798	23527	113	2420	50	373.444	36372.27	37153.85	0.39	424.5	577.338	421	2.117	57	4.75	1960.583	3031.022	6.353	5.946	2.585	1.083	5.984	May	Mon
179	15384	594	34	348	248	198.0	640.71	642.41	5.04	39.6	213.57	2	1.862	2	0.167	49.5	53.393	3.868	1.585	1.0	0.167	101.5	Dec	Thu
180	16754	4280	2	4280	4280	4280.0	2002.4	2002.4	518.4	1484.0	2002.4	0	0.62	1	0.083	356.667	166.867	1.0	0.0	0.0	0.083	0.0	Dec	Thu
181	16634	82	9	64	18	41.0	217.9	217.9	13.0	53.1	108.95	0	4.506	2	0.167	6.833	18.158	2.948	1.0	1.0	0.167	150.0	May	Thu
182	18239	795	80	226	42	159.0	1561.61	1561.61	5.04	51.0	312.322	0	2.872	5	0.417	66.25	130.134	4.482	2.322	1.585	0.333	38.5	Jan	Thu
183	14576	12	1	12	12	12.0	35.4	35.4	35.4	35.4	35.4	0	2.95	1	0.083	1.0	2.95	0.0	0.0	0.0	0.083	0.0	Dec	Thu
184	13145	142	5	96	1	28.4	614.77	618.52	15.0	295.0	122.954	3	51.71	4	0.333	11.833	51.231	2.522	1.922	2.0	0.333	83.25	Sep	Thu
185	14395	1685	181	315	144	140.417	3444.11	3479.91	0.39	44.55	287.009	4	2.763	9	0.75	140.417	287.009	6.404	3.418	2.322	0.75	33.636	Apr	Thu
186	14865	108	4	96	12	54.0	52.2	52.2	9.12	18.0	26.1	0	0.652	2	0.167	9.0	4.35	2.0	1.0	1.0	0.167	365.0	Dec	Thu
187	15093	3733	52	879	342	414.778	4410.14	4597.02	5.04	202.8	490.016	27	2.742	6	0.5	311.083	367.512	4.513	3.17	2.322	0.583	44.25	May	Tue
188	16150	1004	91	326	109	100.4	1906.07	2053.02	8.5	39.8	190.607	43	3.029	5	0.417	83.667	158.839	5.426	3.322	2.585	0.583	37.111	Mar	Mon
189	12738	147	10	147	147	147.0	137.35	137.35	9.95	19.8	137.35	0	2.545	1	0.083	12.25	11.446	2.322	0.0	0.0	0.083	0.0	Dec	Thu
190	17552	719	43	565	10	179.75	930.41	930.41	9.36	45.0	232.603	0	2.258	4	0.333	59.917	77.534	4.239	2.0	1.0	0.25	104.0	Dec	Thu
191	14236	310	15	272	38	155.0	490.86	490.86	6.72	158.4	245.43	0	2.065	2	0.167	25.833	40.905	2.74	1.0	1.0	0.167	292.0	Sep	Tue
192	17961	560	211	86	1	14.359	1296.44	1296.44	0.29	125.0	33.242	0	3.272	39	3.25	46.667	108.037	5.787	5.163	2.585	0.917	9.237	Mar	Fri
193	14573	528	127	159	1	40.615	1590.12	1639.82	0.39	44.85	122.317	6	4.54	9	0.75	44.0	132.51	5.64	3.547	2.322	0.417	16.083	May	Mon
194	17135	1224	34	369	1	174.857	1139.73	1139.73	4.56	85.0	162.819	0	5.041	7	0.583	102.0	94.977	4.628	2.522	1.585	0.333	59.167	Nov	Wed
195	17396	2004	23	600	78	286.286	7312.8	7312.8	37.5	1226.4	1044.686	0	3.894	7	0.583	167.0	609.4	3.584	2.807	1.585	0.25	55.333	Jul	Thu
196	12967	289	19	360	78	72.25	1310.55	1660.9	7.8	204.0	327.638	149	6.476	2	0.167	24.083	109.213	4.682	2.0	1.585	0.25	122.667	Dec	Thu
197	12686	106	6	106	106	106.0	71.14	71.14	8.5	17.4	71.14	0	0.802	1	0.083	8.833	5.928	1.792	0.0	0.0	0.083	0.0	Dec	Fri
198	13370	336	39	343	343	168.0	721.32	754.87	10.2	39.8	360.66	7	3.728	1	0.083	28.0	60.11	4.289	1.0	1.0	0.083	5.0	Dec	Wed
199	16883	103	33	54	49	51.5	272.48	272.48	1.25	25.0	136.24	0	3.669	2	0.167	8.583	22.707	4.466	1.0	1.0	0.167	184.0	Jun	Fri
200	13520	1629	48	406	108	232.714	2967.75	2984.35	5.04	139.2	423.964	4	2.105	6	0.5	135.75	247.312	4.71	2.807	1.585	0.583	52.167	Jan	Wed
201	16905	1380	117	509	73	172.5	3020.65	3037.6	0.79	122.4	377.581	1	3.558	7	0.583	115.0	251.721	6.331	3.0	1.585	0.5	52.286	Apr	Sun
202	12841	2647	229	192	4	101.808	3848.58	3991.58	0.42	107.28	148.022	73	2.417	25	2.083	220.583	320.715	6.621	4.7	2.322	1.083	14.68	Oct	Sun
203	12427	229	25	338	76	45.8	582.37	699.8	12.48	68.0	116.474	297	3.152	3	0.25	19.083	48.531	4.203	2.322	1.585	0.25	90.0	Nov	Mon
204	17967	73	41	73	73	73.0	112.27	112.27	0.21	19.9	112.27	0	1.921	1	0.083	6.083	9.356	4.026	0.0	0.0	0.083	0.0	Dec	Fri
205	16891	265	166	86	27	53.0	742.43	742.43	0.24	17.0	148.486	0	3.076	5	0.417	22.083	61.869	5.128	2.322	1.585	0.417	92.5	Dec	Thu
206	14589	5	3	5	5	5.0	39.75	39.75	7.95	15.9	39.75	0	7.95	1	0.083	0.417	3.312	0.918	0.0	0.0	0.083	0.0	Dec	Fri
207	14156	56976	714	6198	1	949.6	114475.08	117210.08	1.25	2365.2	1907.918	792	3.834	55	4.583	4748.0	9539.59	7.619	5.907	2.585	1.0	6.136	Sep	Mon
208	14680	12831	73	1568	100	557.87	27427.6	28754.11	0.85	622.5	1192.504	645	2.416	16	1.333	1069.25	2285.633	5.854	4.524	2.322	0.917	15.727	Jan	Tue
209	17884	817	107	307	65	204.25	695.07	695.07	0.42	42.5	173.767	0	1.95	4	0.333	68.083	57.922	5.243	2.0	1.585	0.25	122.667	Dec	Tue
210	12557	4384	15	1506	400	876.8	11990.96	11990.96	27.2	1350.0	2398.192	0	2.177	5	0.417	365.333	999.247	3.528	2.322	2.0	0.417	88.75	Jan	Mon
211	14083	705	162	321	3	78.333	1002.9	1002.9	0.65	29.7	111.433	0	2.836	9	0.75	58.75	83.575	5.497	3.17	1.585	0.5	45.875	Dec	Fri
212	13013	2217	155	439	74	147.8	4786.99	4810.94	5.04	102.0	319.133	7	3.163	13	1.083	184.75	398.916	5.516	3.907	2.322	0.75	26.429	Jul	Fri
213	14210	759	66	238	93	108.429	1900.89	1905.84	6.6	51.0	271.556	1	3.816	6	0.5	63.25	158.408	4.601	2.807	2.0	0.583	46.667	Jan	Fri
214	16477	1415	111	316	112	202.143	2494.46	2494.46	6.96	35.4	356.351	0	2.325	7	0.583	117.917	207.872	4.542	2.807	2.322	0.5	51.333	Dec	Mon
215	12600	758	31	158	24	75.8	2311.04	2311.04	6.72	237.6	231.104	0	3.154	10	0.833	63.167	192.587	4.591	3.322	1.585	0.75	38.111	Dec	Fri
216	16013	13953	30	1160	16	261.453	33407.25	37063.4	11.9	1815.0	630.325	1583	2.789	47	3.917	1162.75	2783.938	5.688	5.615	2.322	1.083	7.077	Dec	Fri
217	17949	27572	28	4332	16	562.694	53215.74	58030.48	23.2	4401.0	1086.036	2878	3.368	44	3.667	2297.667	4434.645	5.813	5.201	2.322	1.083	7.708	Jun	Fri
218	12779	1996	88	639	4	166.333	3868.7	3981.36	8.4	102.0	322.392	28	3.654	8	0.667	166.333	322.392	5.746	3.585	2.0	0.667	31.818	Jun	Fri
219	16926	35	14	35	35	35.0	230.25	230.25	4.95	34.0	230.25	0	6.979	1	0.083	2.917	19.188	2.692	0.0	0.0	0.083	0.0	Dec	Fri
220	17787	896	94	356	67	224.0	1817.54	1817.54	1.25	67.5	454.385	0	2.825	4	0.333	74.667	151.462	5.466	2.0	2.0	0.333	73.0	Jan	Tue
221	12682	5485	208	421	32	176.935	11019.82	11019.82	5.04	386.64	355.478	0	2.922	31	2.583	457.083	918.318	5.313	4.954	2.585	1.083	12.267	Nov	Mon
222	17954	2217	326	758	2	147.8	2286.73	2314.13	0.39	60.48	152.449	4	1.944	12	1.0	184.75	190.561	5.912	3.907	2.585	0.75	26.143	Dec	Tue
223	14723	671	192	177	36	111.833	1120.66	1120.66	0.21	35.4	186.777	0	2.296	6	0.5	55.917	93.388	5.856	2.585	2.0	0.25	72.2	Dec	Thu
224	17819	1027	36	314	24	128.375	3661.07	3704.87	1.1	350.4	457.634	4	4.449	7	0.583	85.583	305.089	4.638	3.0	2.322	0.5	42.857	Feb	Tue
225	12712	1022	57	145	30	63.875	3804.38	3928.13	8.25	142.8	237.774	14	5.121	13	1.083	85.167	317.032	5.501	4.0	2.322	0.833	23.267	Mar	Fri
226	16140	728	32	626	104	242.667	708.18	725.18	5.04	103.68	236.06	2	1.792	2	0.167	60.667	59.015	4.136	1.585	1.585	0.167	159.5	Oct	Tue
227	15373	476	74	82	1	36.615	2213.11	2415.91	0.42	102.0	170.239	24	5.201	12	1.0	39.667	184.426	5.774	3.7	2.585	0.75	30.25	Dec	Wed
228	17198	357	89	124	115	119.0	692.22	692.22	0.21	51.0	230.74	0	2.897	3	0.25	29.75	57.685	5.307	1.585	1.585	0.167	174.0	Dec	Wed
229	17238	1807	297	192	1	106.294	3719.1	3719.1	0.39	41.25	218.771	0	2.702	17	1.417	150.583	309.925	6.073	4.087	2.322	0.833	23.062	Dec	Fri
230	12793	292	20	228	64	146.0	461.48	461.48	8.5	66.0	230.74	0	1.72	2	0.167	24.333	38.457	3.482	1.0	1.0	0.167	37.0	Jan	Fri
231	15769	27660	26	6100	36	953.793	51823.72	56252.72	40.68	1980.0	1787.025	2012	2.051	26	2.167	2305.0	4318.643	4.688	4.72	2.585	1.083	13.0	Oct	Thu
232	14396	225	71	186	39	112.5	487.99	487.99	0.65	29.5	243.995	0	2.627	2	0.167	18.75	40.666	4.603	1.0	1.0	0.167	306.0	Oct	Wed
233	14898	992	86	431	18	124.0	1217.96	1269.31	0.39	100.8	152.245	9	2.958	6	0.5	82.667	101.497	5.886	3.0	2.0	0.5	49.714	Dec	Wed
234	12725	162	23	162	162	162.0	371.8	371.8	9.9	25.5	371.8	0	3.065	1	0.083	13.5	30.983	3.028	0.0	0.0	0.083	0.0	Dec	Fri
235	16725	286	109	68	25	40.857	750.87	756.82	0.21	30.0	107.267	1	3.652	6	0.5	23.833	62.573	5.004	2.807	2.0	0.25	11.5	Feb	Fri
236	12395	2092	90	526	33	139.467	2662.28	2682.63	2.5	76.5	177.485	5	2.987	12	1.0	174.333	221.857	4.878	3.907	2.322	0.75	25.429	Nov	Fri
237	16455	988	69	232	52	141.143	1841.18	1841.18	1.9	34.68	263.026	0	2.102	7	0.583	82.333	153.432	3.931	2.807	2.0	0.417	51.333	Dec	Fri
238	13081	18970	503	4981	8	998.421	28041.28	28337.38	4.0	207.5	1475.857	98	2.3	11	0.917	1580.833	2336.773	6.377	4.248	2.322	0.75	20.556	Nov	Thu
239	15545	162	78	87	75	81.0	288.97	288.97	0.55	23.25	144.485	0	2.679	2	0.167	13.5	24.081	4.465	1.0	1.0	0.167	317.0	Oct	Fri
240	17243	3309	179	279	47	114.103	8490.0	8531.65	0.85	408.0	292.759	7	4.193	26	2.167	275.75	707.5	6.734	4.858	2.585	1.0	13.143	Nov	Sun
241	15465	1217	43	248	22	50.708	6945.02	7354.62	7.5	525.6	289.376	40	6.699	18	1.5	101.417	578.752	5.339	4.585	1.585	0.833	15.217	Mar	Sun
242	15708	1208	124	248	63	109.818	3200.73	3235.25	0.39	65.4	290.975	9	3.998	7	0.583	100.667	266.727	6.021	3.459	1.0	0.5	32.9	Jul	Sun
243	13089	30742	636	1892	3	260.525	57322.13	58762.08	4.56	788.4	485.781	283	2.738	97	8.083	2561.833	4776.844	6.512	6.849	2.585	1.083	3.137	May	Thu
244	16033	3507	538	608	4	129.889	8691.72	8778.82	0.42	85.0	321.916	22	3.34	20	1.667	292.25	724.31	6.669	4.755	2.322	1.083	14.0	Apr	Mon
245	13838	254	144	90	33	63.5	674.82	674.82	0.42	19.9	168.705	0	3.169	4	0.333	21.167	56.235	4.943	2.0	0.0	0.25	121.333	Aug	Sun
246	18055	2447	223	487	93	222.455	6729.29	6761.34	0.85	127.5	611.754	5	4.005	10	0.833	203.917	560.774	6.142	3.459	2.585	0.583	36.2	Dec	Tue
247	15038	182	105	77	12	26.0	645.84	685.74	0.65	49.5	92.263	30	4.192	6	0.5	15.167	53.82	4.951	2.807	1.585	0.417	54.333	Oct	Sun
248	18109	4213	119	503	2	135.903	7879.37	8004.92	0.55	240.9	254.173	17	4.908	26	2.167	351.083	656.614	6.744	4.954	2.585	1.083	12.267	Dec	Sun
249	13069	5537	281	1686	2	205.074	3850.0	4431.44	0.38	244.8	142.593	336	1.709	24	2.0	461.417	320.833	6.82	4.755	2.585	1.083	14.192	Dec	Fri
250	16241	1443	347	354	8	111.0	2590.31	2590.31	0.29	34.0	199.255	0	2.225	13	1.083	120.25	215.859	5.801	3.7	2.0	0.833	30.0	Aug	Wed
251	14800	3629	246	635	1	226.812	4236.39	4331.79	0.38	102.0	264.774	15	2.198	12	1.0	302.417	353.032	6.308	4.0	2.0	0.75	21.467	May	Sun
252	16839	8550	114	438	40	225.0	15603.53	16594.35	5.04	297.0	410.619	425	2.983	34	2.833	712.5	1300.294	5.961	5.248	2.585	1.0	9.757	Mar	Thu
253	16168	1888	57	203	9	67.429	3770.6	3787.6	10.08	257.76	134.664	4	3.316	27	2.25	157.333	314.217	4.969	4.807	2.585	0.917	13.296	Nov	Tue
254	16931	3134	448	333	3	149.238	4554.87	4554.87	0.12	26.55	216.899	0	2.045	21	1.75	261.167	379.572	6.058	4.392	1.585	1.083	18.2	Oct	Sun
255	16814	2690	121	243	50	122.273	6398.3	6406.8	0.55	135.0	290.832	1	3.309	21	1.75	224.167	533.192	5.862	4.459	2.585	1.0	16.905	Jan	Thu
256	15351	734	157	213	44	81.556	1896.06	1934.66	0.42	50.4	210.673	8	2.856	7	0.583	61.167	158.005	5.797	3.17	1.585	0.333	44.625	Oct	Sun
257	13269	3510	177	514	18	219.375	5314.63	5343.28	0.84	177.6	332.164	3	2.544	15	1.25	292.5	442.886	6.183	4.0	2.585	0.833	24.533	Nov	Mon
258	14813	66	25	58	8	33.0	152.88	152.88	0.85	25.5	76.44	0	2.836	2	0.167	5.5	12.74	4.211	1.0	0.0	0.083	0.0	Dec	Sun
259	12567	4045	322	766	164	367.727	8322.94	8609.28	2.88	171.8	756.631	216	3.142	10	0.833	337.083	693.578	5.751	3.459	2.585	0.583	34.7	Jun	Wed
260	17062	406	51	151	78	101.5	528.29	528.29	1.25	25.5	132.072	0	2.213	4	0.333	33.833	44.024	5.119	2.0	1.0	0.167	18.667	Dec	Thu
261	15332	652	29	442	12	163.0	1661.06	1661.06	13.2	122.4	415.265	0	2.841	4	0.333	54.333	138.422	3.933	2.0	1.0	0.083	1.0	Dec	Sun
262	14810	1015	106	188	61	92.273	2085.33	2085.33	0.39	35.4	189.575	0	2.327	11	0.917	84.583	173.777	5.452	3.459	1.0	0.75	32.9	Feb	Sun
263	16353	2006	51	240	24	87.217	6675.71	6675.71	6.6	475.2	290.248	0	3.011	23	1.917	167.167	556.309	4.995	3.654	2.585	0.917	16.636	Dec	Mon
264	18118	2848	423	229	24	91.871	5564.63	5622.68	0.29	72.0	179.504	5	2.542	26	2.167	237.333	463.719	5.842	4.89	2.585	0.917	11.967	Feb	Fri
265	13831	743	58	160	78	123.833	2198.45	2198.45	1.25	326.4	366.408	0	4.004	6	0.5	61.917	183.204	5.406	2.585	2.322	0.417	70.6	May	Sun
266	13506	321	26	232	92	107.0	452.82	458.52	9.95	30.0	150.94	3	2.861	2	0.167	26.75	37.735	3.878	1.585	1.585	0.167	28.5	Jan	Mon
267	17796	176	63	71	18	44.0	690.0	690.0	0.85	39.6	172.5	0	4.018	4	0.333	14.667	57.5	4.999	2.0	0.0	0.25	109.667	Jan	Sun
268	15716	738	101	429	96	184.5	1101.11	1101.11	0.55	81.6	275.278	0	2.283	4	0.333	61.5	91.759	5.845	2.0	0.0	0.333	74.667	Mar	Sun
269	18156	283	100	215	68	141.5	675.64	675.64	0.55	25.5	337.82	0	2.957	2	0.167	23.583	56.303	5.033	1.0	0.0	0.167	357.0	Nov	Sun
270	15221	38	5	43	43	19.0	321.1	403.25	50.85	102.0	160.55	5	12.71	1	0.083	3.167	26.758	2.807	1.0	1.0	0.083	3.0	Dec	Wed
271	16983	1322	112	316	86	165.25	1894.82	1905.87	0.36	59.4	236.853	13	2.4	7	0.583	110.167	157.902	5.998	3.0	1.0	0.5	51.0	Mar	Sun
272	17059	1850	292	571	154	370.0	3080.39	3080.39	0.42	45.36	616.078	0	2.659	5	0.417	154.167	256.699	6.129	2.322	1.0	0.417	85.0	Mar	Thu
273	16327	2524	141	540	356	420.667	3789.67	3789.67	0.85	67.6	631.612	0	2.091	6	0.5	210.333	315.806	6.362	2.585	2.0	0.5	71.0	Jan	Tue
274	17211	1310	150	356	48	145.556	2299.67	2317.22	1.25	50.0	255.519	13	3.257	8	0.667	109.167	191.639	5.895	3.17	1.585	0.5	42.875	Dec	Sun
275	17026	97	4	72	25	48.5	154.83	154.83	10.2	121.68	77.415	0	4.035	2	0.167	8.083	12.902	1.5	1.0	1.0	0.167	184.0	Jun	Tue
276	15570	2056	231	696	12	158.154	4110.27	4148.82	0.42	45.0	316.175	7	3.691	12	1.0	171.333	342.522	6.125	3.7	2.322	0.667	30.167	Dec	Thu
277	15880	178	95	202	202	89.0	299.03	329.03	0.42	30.0	149.515	24	2.225	1	0.083	14.833	24.919	4.744	1.0	0.0	0.083	0.0	Dec	Sun
278	16718	407	41	407	407	407.0	606.05	606.05	0.42	51.0	606.05	0	2.323	1	0.083	33.917	50.504	4.726	0.0	0.0	0.083	0.0	Dec	Sun
279	15808	1304	142	419	237	260.8	3648.72	3651.27	0.85	83.7	729.744	1	3.656	4	0.333	108.667	304.06	5.996	2.322	1.585	0.25	15.75	Dec	Mon
280	17858	2694	101	1536	8	224.5	5140.66	5140.66	1.1	163.2	428.388	0	5.932	12	1.0	224.5	428.388	6.011	3.585	2.322	0.75	33.091	Dec	Sun
281	16393	1529	120	248	51	76.45	2950.65	3040.96	0.55	74.7	147.532	44	1.979	13	1.083	127.417	245.888	6.211	4.322	2.585	0.833	19.316	Dec	Wed
282	14161	450	87	182	128	150.0	1097.62	1097.62	1.25	39.8	365.873	0	3.191	3	0.25	37.5	91.468	5.663	1.585	0.0	0.25	77.0	Mar	Sun
283	17863	2638	110	771	250	439.667	3160.0	3160.0	5.04	102.0	526.667	0	1.547	6	0.5	219.833	263.333	4.864	2.585	1.585	0.5	62.0	Feb	Tue
284	16411	131	41	69	62	65.5	211.7	211.7	0.83	20.85	105.85	0	2.015	2	0.167	10.917	17.642	4.635	1.0	0.0	0.167	350.0	Nov	Sun
285	16402	146	55	102	44	73.0	293.45	293.45	0.85	52.2	146.725	0	2.701	2	0.167	12.167	24.454	4.276	1.0	0.0	0.167	105.0	Mar	Sun
286	15023	2810	346	604	41	234.167	6661.91	6701.51	0.42	250.0	555.159	8	3.836	11	0.917	234.167	555.159	6.391	3.585	2.0	0.75	33.273	Jul	Thu
287	17402	700	32	108	24	58.333	2598.85	2598.85	0.42	271.2	216.571	0	5.358	12	1.0	58.333	216.571	4.862	3.585	2.585	0.75	33.182	Dec	Sun
288	15426	651	217	221	20	93.0	1394.02	1404.07	0.14	81.36	199.146	5	2.701	5	0.417	54.25	116.168	5.943	2.807	1.0	0.25	58.333	Nov	Sun
289	12647	1387	77	222	10	106.692	3093.92	3146.82	6.64	139.2	237.994	12	4.123	12	1.0	115.583	257.827	5.364	3.7	2.322	0.667	28.917	Dec	Fri
290	15894	163	34	110	53	81.5	257.6	257.6	0.55	74.25	128.8	0	2.126	2	0.167	13.583	21.467	4.35	1.0	1.0	0.167	116.0	Mar	Thu
291	15867	2037	301	258	36	127.312	3788.75	3803.6	0.42	52.2	236.797	2	3.436	15	1.25	169.75	315.729	5.617	4.0	2.585	1.0	24.267	Dec	Mon
292	14506	704	204	249	38	140.8	1960.65	1960.65	0.29	45.0	392.13	0	3.464	5	0.417	58.667	163.388	5.764	2.322	1.585	0.417	88.0	Mar	Tue
293	15555	4372	400	584	38	218.6	4752.8	4791.87	0.3	76.5	237.64	25	1.71	16	1.333	364.333	396.067	6.188	4.322	2.322	0.75	18.789	Nov	Sun
294	13034	369	37	253	116	184.5	642.77	642.77	5.04	30.0	321.385	0	2.372	2	0.167	30.75	53.564	4.142	1.0	0.0	0.167	315.0	Oct	Sun
295	15889	200	78	137	63	100.0	400.77	400.77	0.42	21.95	200.385	0	2.824	2	0.167	16.667	33.397	5.023	1.0	1.0	0.167	213.0	Jul	Wed
296	15953	886	63	186	55	98.444	1651.33	1657.28	0.42	81.6	183.481	5	2.726	8	0.667	73.833	137.611	5.103	3.17	2.322	0.5	44.25	Nov	Mon
297	16143	917	75	204	82	131.0	2419.84	2424.94	6.8	250.0	345.691	2	4.138	6	0.5	76.417	201.653	4.511	2.807	2.0	0.417	61.0	Dec	Tue
298	12720	4618	210	484	10	164.929	5065.28	5115.73	4.56	56.16	180.903	17	2.165	25	2.083	384.833	422.107	5.551	4.807	2.585	1.083	13.593	May	Tue
299	16422	33666	68	2048	12	577.947	34529.04	34571.34	7.8	408.0	605.773	38	2.078	51	4.25	2805.5	2877.42	5.759	5.833	2.585	1.0	6.286	Mar	Tue
300	12747	1275	42	208	62	115.909	4196.01	4196.01	10.2	243.0	381.455	0	4.368	11	0.917	106.25	349.668	5.082	3.459	2.322	0.75	36.7	Dec	Tue
301	15502	3891	163	1905	2	216.167	5611.6	6923.98	5.25	705.5	311.756	341	3.507	10	0.833	324.25	467.633	6.012	4.17	2.585	0.5	20.824	Dec	Mon
302	12763	316	16	196	120	158.0	494.08	494.08	5.04	87.0	247.04	0	1.772	2	0.167	26.333	41.173	2.969	1.0	0.0	0.167	231.0	Jul	Sun
303	14081	589	126	340	252	147.25	891.77	921.62	0.65	25.5	222.942	3	3.025	2	0.167	49.083	74.314	5.771	2.0	1.0	0.25	34.0	Feb	Thu
304	17965	1532	274	326	5	109.429	2599.19	2599.19	0.42	31.8	185.656	0	3.51	14	1.167	127.667	216.599	6.013	3.807	2.322	0.75	25.538	Jul	Fri
305	14404	819	70	312	56	117.0	1409.72	1449.32	0.14	76.5	201.389	8	3.057	6	0.5	68.25	117.477	5.002	2.807	2.0	0.5	56.0	Jan	Sun
306	13579	176	19	130	46	88.0	467.04	467.04	8.95	47.7	233.52	0	4.26	2	0.167	14.667	38.92	4.263	1.0	1.0	0.167	355.0	Nov	Fri
307	13174	1351	227	674	252	450.333	2738.82	2738.82	0.42	49.95	912.94	0	3.495	3	0.25	112.583	228.235	6.331	1.585	1.585	0.25	176.5	Jan	Wed
308	15987	1533	110	906	24	219.0	1432.77	1432.77	0.21	353.34	204.681	0	2.246	7	0.583	127.75	119.398	5.801	2.807	2.322	0.417	59.333	May	Tue
309	17677	9727	178	1005	1	243.175	16207.28	16345.38	2.88	249.0	405.182	45	2.722	30	2.5	810.583	1350.607	5.558	5.322	2.585	1.083	9.41	Dec	Wed
310	13652	578	48	288	112	192.667	1095.08	1095.08	9.9	27.04	365.027	0	3.123	3	0.25	48.167	91.257	4.391	1.585	1.0	0.25	161.5	Mar	Mon
311	17428	9445	252	1848	34	286.212	17110.25	17256.85	2.34	302.4	518.492	29	3.573	28	2.333	787.083	1425.854	6.524	5.044	2.585	1.083	11.5	Jun	Tue
312	16858	83	9	91	91	41.5	345.89	375.69	13.5	83.4	172.945	8	5.349	1	0.083	6.917	28.824	3.547	1.0	1.0	0.083	2.0	Dec	Mon
313	16161	2554	286	296	50	106.417	5413.88	5533.67	0.84	49.5	225.578	29	3.183	19	1.583	212.833	451.157	6.297	4.585	2.322	0.917	15.957	Dec	Tue
314	18219	883	58	150	38	80.273	2019.77	2069.77	5.04	50.0	183.615	2	4.129	10	0.833	73.583	168.314	4.878	3.459	2.322	0.75	36.6	Dec	Mon
